----isotherm parameters----
start time: ,2022-11-21 12:55:10.710030+00:00
end time: ,2022-11-21 13:01:33.780375+00:00
number of smooting values: ,2
total sample steps: ,2000
stepper delay: ,0.001
area_change_expected: ,1.4e+18
molecules deposited: ,1.23e+16
----isotherm data----
barrier_pos,area_per_mol,press_val,surface_pressure,surface_tension,sdt
64,124.6910569105691,-1.154865041991743,-1.17391256314038,73.92391256314038,19317.538460280775
65,124.63414634146342,-1.1906372158562566,-1.1943538053486735,73.94435380534867,19317.5384625014
66,124.57723577235772,-1.2275708239371506,-1.2454569108694074,73.99545691086941,19317.538464723704
67,124.52032520325203,-1.2928434268977242,-1.295166295330485,74.04516629533049,19317.53846692906
68,124.46341463414635,-1.3130523822627418,-1.3151429638522265,74.06514296385222,19317.538469168092
69,124.40650406504065,-1.3855258773648735,-1.402018243237474,74.15201824323748,19317.53847137693
70,124.34959349593495,-1.5664773282769267,-1.6171158601111084,74.36711586011111,19317.538473600533
71,124.29268292682927,-1.626639620685427,-1.6310530707076722,74.38105307070768,19317.538475802892
72,124.23577235772358,-1.6510297392294135,-1.6621795077066646,74.41217950770667,19317.538478029837
73,124.17886178861788,-1.6556754760949348,-1.649171444483205,74.3991714444832,19317.53848023773
74,124.1219512195122,-1.6507974523861375,-1.65242346028907,74.40242346028907,19317.538482460473
75,124.0650406504065,-1.6665929577289098,-1.6761167183032284,74.42611671830323,19317.53848466309
76,124.00813008130082,-1.7070108684589447,-1.7104951711080856,74.46049517110808,19317.53848688852
77,123.95121951219512,-1.718160636936196,-1.7104951711080856,74.46049517110808,19317.53848910104
78,123.89430894308943,-1.6886602078401358,-1.682156176228406,74.4321561762284,19317.53849133596
79,123.83739837398375,-1.648939157639929,-1.6240844654093902,74.3740844654094,19317.538493537664
80,123.78048780487805,-1.6064306653204095,-1.6064306653204095,74.3564306653204,19317.538495763136
81,123.72357723577235,-1.582737407306251,-1.5748396546348649,74.32483965463487,19317.538497976435
82,123.66666666666667,-1.567871049336583,-1.567871049336583,74.31787104933659,19317.538500196944
83,123.60975609756098,-1.5114253464204996,-1.5111930595772236,74.26119305957722,19317.53850239897
84,123.55284552845528,-1.4893580963092736,-1.4823894910109918,74.23238949101099,19317.538504624015
85,123.4959349593496,-1.4236209196621479,-1.4150263064609334,74.16502630646093,19317.538506837616
86,123.4390243902439,-1.404805685356787,-1.3959787853122965,74.1459787853123,19317.53850905839
87,123.3821138211382,-1.3662460693729601,-1.347198548224323,74.09719854822433,19317.5385112809
88,123.32520325203252,-1.3458048271646668,-1.347198548224323,74.09719854822433,19317.538513487896
89,123.26829268292683,-1.3646200614700277,-1.3848290168350452,74.13482901683504,19317.538515725544
90,123.21138211382114,-1.3904039010736708,-1.3904039010736708,74.14040390107367,19317.53851793375
91,123.15447154471545,-1.3862227378947019,-1.3862227378947019,74.1362227378947,19317.53852015632
92,123.09756097560975,-1.393888203722812,-1.397837080058505,74.14783708005851,19317.538522363262
93,123.04065040650407,-1.4356998355125032,-1.4419715802809567,74.19197158028096,19317.538524586365
94,122.98373983739837,-1.4661294119816672,-1.4661294119816672,74.21612941198167,19317.538526793738
95,122.92682926829268,-1.4712397225337406,-1.4763500330858141,74.22635003308581,19317.538529017558
96,122.869918699187,-1.5653158940605463,-1.5660127545903746,74.31601275459037,19317.53853122352
97,122.8130081300813,-1.6003912073952318,-1.611540975872483,74.36154097587249,19317.538533444724
98,122.7560975609756,-1.6208324496035256,-1.6291947759614638,74.37919477596147,19317.53853565814
99,122.69918699186992,-1.671006407751155,-1.6724001288108115,74.4224001288108,19317.538537878692
100,122.64227642276423,-1.67425842355702,-1.6761167183032284,74.42611671830323,19317.53854009492
101,122.58536585365853,-1.6796010209523693,-1.6830853236015102,74.43308532360152,19317.538542319155
102,122.52845528455285,-1.7425507554801825,-1.7471964923457037,74.49719649234571,19317.538544534338
103,122.47154471544715,-1.7604368424124393,-1.7578816871364025,74.5078816871364,19317.538546753356
104,122.41463414634147,-1.7578816871364025,-1.7578816871364025,74.5078816871364,19317.53854895513
105,122.35772357723577,-1.767405447710721,-1.7708897503598622,74.52088975035986,19317.5385511817
106,122.30081300813008,-1.8196699874478355,-1.8224574295671483,74.57245742956715,19317.538553394166
107,122.2439024390244,-1.862410766610631,-1.8786708456399555,74.62867084563996,19317.538555615116
108,122.1869918699187,-1.8849425904084092,-1.8912143351768629,74.64121433517687,19317.53855783734
109,122.130081300813,-1.9492860459958785,-1.9497506196824306,74.69975061968243,19317.53856004566
110,122.07317073170732,-1.9936528330616068,-2.0138617884266243,74.76386178842662,19317.53856226943
111,122.01626016260163,-2.0152555094862805,-2.0166492305459367,74.76664923054594,19317.538564490846
112,121.95934959349593,-2.0301218674559487,-2.0343030306349177,74.78430303063492,19317.538566713552
113,121.90243902439025,-2.041736209619752,-2.049169388604586,74.79916938860458,19317.53856891831
114,121.84552845528455,-2.0714689255590875,-2.0821541203497866,74.83215412034978,19317.53857114404
115,121.78861788617886,-2.1014339283416996,-2.1067765257370494,74.85677652573705,19317.5385733511
116,121.73170731707317,-2.109331681013086,-2.1067765257370494,74.85677652573705,19317.538575574454
117,121.67479674796748,-2.097020478319455,-2.097020478319455,74.84702047831945,19317.538577777454
118,121.6178861788618,-2.11560342578154,-2.116067999468092,74.86606799946809,19317.53858000265
119,121.5609756097561,-2.1151388520949874,-2.1151388520949874,74.86513885209499,19317.538582213412
120,121.5040650406504,-2.110493115229466,-2.1151388520949874,74.86513885209499,19317.53858443678
121,121.44715447154472,-2.131166644281036,-2.134650946930177,74.88465094693018,19317.53858664074
122,121.39024390243902,-2.137902962736042,-2.134650946930177,74.88465094693018,19317.538588865857
123,121.33333333333333,-2.119320015273957,-2.119320015273957,74.86932001527396,19317.53859107898
124,121.27642276422765,-2.117461720527748,-2.117461720527748,74.86746172052774,19317.53859331192
125,121.21951219512195,-2.1005047809685955,-2.0988787730656635,74.84887877306566,19317.53859551521
126,121.16260162601625,-2.089587299334621,-2.0807603992901305,74.83076039929013,19317.538597739825
127,121.10569105691057,-2.0607837307683887,-2.0566025675894197,74.80660256758942,19317.538599952073
128,121.04878048780488,-2.03592903853785,-2.021294967411458,74.77129496741146,19317.53860217288
129,120.99186991869918,-1.998530856770404,-1.9966725620241954,74.7466725620242,19317.538604373494
130,120.9349593495935,-1.9590420934134731,-1.9502151933689829,74.70021519336898,19317.538606600567
131,120.8780487804878,-1.9427820143841488,-1.9418528670110444,74.69185286701105,19317.53860881442
132,120.82113821138212,-1.9262896485115484,-1.9111910036986044,74.6611910036986,19317.53861103367
133,120.76422764227642,-1.9072421273629114,-1.9111910036986044,74.6611910036986,19317.538613256565
134,120.70731707317073,-1.8958600720423842,-1.88842689305755,74.63842689305756,19317.538615464025
135,120.65040650406505,-1.851493284976656,-1.8507964244468278,74.60079642444683,19317.53861770418
136,120.59349593495935,-1.847544408640963,-1.847544408640963,74.59754440864096,19317.538619910603
137,120.53658536585365,-1.8226897164104243,-1.8224574295671483,74.57245742956715,19317.53862213479
138,120.47967479674797,-1.7806457977774568,-1.762991997688476,74.51299199768847,19317.538624339064
139,120.42276422764228,-1.74092474757725,-1.722109513271889,74.47210951327189,19317.538626564477
140,120.36585365853658,-1.6809947420120257,-1.6645023761394253,74.41450237613942,19317.53862877146
141,120.3089430894309,-1.6535848945054503,-1.6426674128714753,74.39266741287148,19317.53863099567
142,120.2520325203252,-1.6226907443497338,-1.6208324496035253,74.37083244960353,19317.538633197302
143,120.1951219512195,-1.6143284179917956,-1.6101472548128264,74.36014725481283,19317.538635422454
144,120.13821138211382,-1.6206001627602493,-1.6310530707076722,74.38105307070768,19317.53863763572
145,120.08130081300813,-1.62292303119301,-1.6147929916783477,74.36479299167834,19317.538639856586
146,120.02439024390245,-1.630820783864396,-1.6468485760504445,74.39684857605044,19317.538642058702
147,119.96747967479675,-1.6510297392294135,-1.6552109024083825,74.40521090240838,19317.538644298205
148,119.91056910569105,-1.6658960971990817,-1.6756521446166763,74.42565214461668,19317.538646511424
149,119.85365853658537,-1.7079400158320488,-1.7272198238239622,74.47721982382396,19317.538648732698
150,119.79674796747967,-1.7499839344650165,-1.759275408196059,74.50927540819606,19317.538650931692
151,119.73983739837398,-1.7825040925236655,-1.7917955662547078,74.5417955662547,19317.538653156967
152,119.6829268292683,-1.8124690953062774,-1.8159533979554183,74.56595339795541,19317.538655372187
153,119.6260162601626,-1.8185085532314549,-1.8210637085074917,74.5710637085075,19317.538657592548
154,119.5691056910569,-1.8243157243133568,-1.832678050671295,74.58267805067129,19317.53865981611
155,119.51219512195122,-1.8296583217087061,-1.8266385927461173,74.57663859274612,19317.5386620205
156,119.45528455284553,-1.8243157243133568,-1.8261740190595652,74.57617401905956,19317.53866424706
157,119.39837398373983,-1.8261740190595652,-1.8261740190595652,74.57617401905956,19317.538666469813
158,119.34146341463415,-1.8271031664326693,-1.8271031664326693,74.57710316643266,19317.538668691956
159,119.28455284552845,-1.8345363454175034,-1.8382529349099206,74.58825293490992,19317.538670894675
160,119.22764227642277,-1.8370915006935402,-1.8382529349099206,74.58825293490992,19317.538673121366
161,119.17073170731707,-1.8600878981778703,-1.8600878981778703,74.61008789817787,19317.53867532934
162,119.11382113821138,-1.8710053798118453,-1.880993714072716,74.63099371407272,19317.538677552653
163,119.0569105691057,-1.9000412352213532,-1.9000412352213532,74.65004123522135,19317.53867975678
164,119.0,-1.9186241826834383,-1.9372071301455234,74.68720713014552,19317.53868198119
165,118.9430894308943,-1.9404591459513882,-1.9437111617572531,74.69371116175725,19317.5386841928
166,118.88617886178862,-1.9530026354882954,-1.9539317828613998,74.7039317828614,19317.53868641331
167,118.82926829268293,-1.9611326750029578,-1.9641524039655467,74.71415240396554,19317.5386886167
168,118.77235772357723,-1.9852905067036684,-2.005034888382134,74.75503488838213,19317.538690854122
169,118.71544715447155,-2.017810664762317,-2.0185075252921454,74.76850752529215,19317.53869307205
170,118.65853658536585,-2.038484193813887,-2.042665356992856,74.79266535699286,19317.538695292395
171,118.60162601626017,-2.0607837307683887,-2.0607837307683887,74.81078373076839,19317.538697493554
172,118.54471544715447,-2.075650088738057,-2.090516446707725,74.84051644670772,19317.538699716075
173,118.48780487804878,-2.1221074573932697,-2.130469783751208,74.88046978375121,19317.538701930152
174,118.4308943089431,-2.1632222286531326,-2.1778562997795246,74.92785629977952,19317.53870415044
175,118.3739837398374,-2.198529828831094,-2.204801573599548,74.95480157359955,19317.538706373416
176,118.3170731707317,-2.234302002695608,-2.2401091737775096,74.99010917377751,19317.53870857986
177,118.26016260162602,-2.290979992454967,-2.306078637267911,75.05607863726792,19317.538710803437
178,118.20325203252033,-2.372048100758313,-2.389237327160742,75.13923732716074,19317.538713012094
179,118.14634146341463,-2.443360161644065,-2.4593879538301135,75.20938795383012,19317.53871523568
180,118.08943089430895,-2.5467278069019126,-2.562523312244685,75.31252331224468,19317.538717453983
181,118.03252032520325,-2.5653107543639977,-2.562523312244685,75.31252331224468,19317.538719679447
182,117.97560975609755,-2.555090133259851,-2.555090133259851,75.30509013325985,19317.538721886376
183,117.91869918699187,-2.562523312244685,-2.569956491229519,75.31995649122952,19317.53872411089
184,117.86178861788618,-2.5411529226632874,-2.5123493540970556,75.26234935409705,19317.538726314513
185,117.8048780487805,-2.4466121774499294,-2.4231512062790475,75.17315120627904,19317.538728539872
186,117.7479674796748,-2.2656607265378765,-2.195510099868505,74.9455100998685,19317.538730751054
187,117.6910569105691,-1.9602035276298537,-1.8461506875813067,74.5961506875813,19317.53873297087
188,117.63414634146342,-1.5446423650089767,-1.5446423650089767,74.29464236500898,19317.53873517259
189,117.57723577235772,-1.9492860459958785,-2.331630190028278,75.08163019002828,19317.538737398438
190,117.52032520325203,-2.575763662311421,-2.5992246334823035,75.34922463348231,19317.53873961257
191,117.46341463414635,-2.6152524256683516,-2.6312802178543997,75.3812802178544,19317.53874184697
192,117.40650406504065,-2.598295486109199,-2.565310754363998,75.31531075436399,19317.538744048066
193,117.34959349593495,-2.4603171012032172,-2.4603171012032172,75.21031710120322,19317.53874627545
194,117.29268292682927,-2.5406883489767353,-2.589468586064709,75.33946858606471,19317.538748487535
195,117.23577235772358,-2.684009331278066,-2.7255886762244814,75.47558867622448,19317.538750709424
196,117.17886178861788,-2.831046903071814,-2.831046903071814,75.58104690307181,19317.53875293148
197,117.1219512195122,-2.889583187577382,-2.9281428035612085,75.67814280356122,19317.53875513734
198,117.0650406504065,-3.1673982521355533,-3.2124618997311094,75.96246189973111,19317.53875736412
199,117.00813008130082,-3.3639129215471026,-3.440567579828204,76.1905675798282,19317.53875957024
200,116.95121951219512,-3.4554339377978716,-3.4554339377978716,76.20543393779788,19317.53876179102
201,116.89430894308943,-3.430114671880781,-3.418732616560254,76.16873261656025,19317.538763997487
202,116.83739837398375,-3.3237272976603442,-3.2960851633104924,76.0460851633105,19317.538766238264
203,116.78048780487805,-3.1643785231729646,-3.1200117361072364,75.87001173610723,19317.53876844302
204,116.72357723577235,-3.030813588289228,-2.992253972305402,75.7422539723054,19317.538770666735
205,116.66666666666667,-2.8735553953913335,-2.8417320978625127,75.59173209786252,19317.538772868542
206,116.60975609756098,-2.708399449822053,-2.703753712956532,75.45375371295653,19317.53877510213
207,116.55284552845528,-2.6700721206815023,-2.6572963443013187,75.40729634430132,19317.538777307687
208,116.4959349593496,-2.628260488891811,-2.6229178914964617,75.37291789149646,19317.538779527375
209,116.4390243902439,-2.593185175557126,-2.5811062597067704,75.33110625970677,19317.538781729618
210,116.3821138211382,-2.514672222529816,-2.4886560960828974,75.23865609608289,19317.53878395382
211,116.32520325203252,-2.4672857065014995,-2.4668211328149474,75.21682113281494,19317.53878616781
212,116.26829268292683,-2.404335971973686,-2.371118953385209,75.1211189533852,19317.538788403726
213,116.21138211382114,-2.3729772481314173,-2.374835542877626,75.12483554287762,19317.53879062633
214,116.15447154471545,-2.3945799245560915,-2.4054974061900665,75.15549740619007,19317.538792832893
215,116.09756097560975,-2.440805006368028,-2.4524193485318313,75.20241934853183,19317.538795061642
216,116.04065040650407,-2.4526516353751076,-2.4524193485318313,75.20241934853183,19317.538797267767
217,115.98373983739837,-2.4412695800545805,-2.4375529905621636,75.18755299056217,19317.538799490867
218,115.92682926829268,-2.438017564248715,-2.438017564248715,75.18801756424871,19317.538801694398
219,115.869918699187,-2.5160659435894726,-2.5309323015591403,75.28093230155915,19317.53880392075
220,115.8130081300813,-2.5546255595732985,-2.5685627701698626,75.31856277016986,19317.538806127464
221,115.7560975609756,-2.6078192466835173,-2.6099098282730018,75.359909828273,19317.538808351608
222,115.69918699186992,-2.6261699073023266,-2.625705333615774,75.37570533361577,19317.538810556493
223,115.64227642276423,-2.6189690151607685,-2.6122326967057625,75.36223269670576,19317.53881278067
224,115.58536585365853,-2.617575294101112,-2.6229178914964617,75.37291789149646,19317.53881499301
225,115.52845528455285,-2.6403394047421664,-2.657760917987871,75.40776091798787,19317.53881722721
226,115.47154471544715,-2.6791313075692686,-2.6791313075692686,75.42913130756926,19317.538819429745
227,115.41463414634147,-2.639642544212338,-2.6261699073023266,75.37616990730233,19317.53882165616
228,115.35772357723577,-2.5815708333933225,-2.5815708333933225,75.33157083339333,19317.538823869385
229,115.30081300813008,-2.60828382037007,-2.629421923108191,75.3794219231082,19317.53882608779
230,115.2439024390244,-2.6549734758685584,-2.6791313075692686,75.42913130756926,19317.538828312016
231,115.1869918699187,-2.6821510365318577,-2.6851707654944463,75.43517076549445,19317.538830518613
232,115.130081300813,-2.8182711266916307,-2.8389446557432003,75.5889446557432,19317.538832732884
233,115.07317073170732,-2.889815474420658,-2.9216387719494787,75.67163877194947,19317.5388349528
234,115.01626016260163,-2.9746001722164213,-2.9746001722164213,75.72460017221643,19317.538837175394
235,114.95934959349593,-2.996667422327647,-3.002939167096101,75.7529391670961,19317.53883938229
236,114.90243902439025,-3.0342978909383693,-3.058223435795804,75.80822343579581,19317.538841608668
237,114.84552845528455,-3.0782001043175455,-3.0893498727947963,75.8393498727948,19317.538843814607
238,114.78861788617886,-3.1372009625096653,-3.1557839099717504,75.90578390997175,19317.538846038355
239,114.73170731707317,-3.152996467852437,-3.152996467852437,75.90299646785243,19317.53884824351
240,114.67479674796748,-3.192485231209368,-3.196666394388337,75.94666639438833,19317.538850481575
241,114.6178861788618,-3.2101390312983487,-3.217572210283183,75.96757221028318,19317.538852694674
242,114.5609756097561,-3.218965931342839,-3.217572210283183,75.96757221028318,19317.538854914204
243,114.5040650406504,-3.224773102424741,-3.2291865524469863,75.97918655244699,19317.53885711876
244,114.44715447154472,-3.2510215157149362,-3.25845469469977,76.00845469469976,19317.53885934315
245,114.39024390243902,-3.282612526400481,-3.2988726054298048,76.0488726054298,19317.53886155398
246,114.33333333333333,-3.2995694659596335,-3.300266326489462,76.05026632648946,19317.538863776623
247,114.27642276422765,-3.310486947593608,-3.3207075686977547,76.07070756869776,19317.53886597675
248,114.21951219512195,-3.3230304371305155,-3.3207075686977547,76.07070756869776,19317.538868203297
249,114.16260162601625,-3.3330187713913864,-3.3337156319212147,76.08371563192121,19317.538870415923
250,114.10569105691057,-3.327676173996037,-3.3216367160708593,76.07163671607086,19317.53887265168
251,114.04878048780488,-3.343703966182085,-3.365771216293311,76.11577121629331,19317.5388748739
252,113.99186991869918,-3.3787792795167713,-3.386677032188157,76.13667703218816,19317.538877079314
253,113.9349593495935,-3.3880707532478134,-3.3880707532478134,76.13807075324782,19317.5388792936
254,113.8780487804878,-3.394110211172991,-3.4001496690981687,76.15014966909817,19317.538881514884
255,113.82113821138212,-3.4117640112619716,-3.415945174440941,76.16594517444094,19317.538883737107
256,113.76422764227642,-3.4222169192093945,-3.427094942918192,76.17709494291819,19317.53888594082
257,113.70731707317073,-3.439173858768547,-3.447071611439933,76.19707161143994,19317.53888816692
258,113.65040650406505,-3.4723908773570242,-3.474946032633061,76.22494603263306,19317.538890374144
259,113.59349593495935,-3.490276964289281,-3.490276964289281,76.24027696428928,19317.538892599016
260,113.53658536585365,-3.496084135371183,-3.4949227011548025,76.2449227011548,19317.538894802605
261,113.47967479674797,-3.496084135371183,-3.4949227011548025,76.2449227011548,19317.538897027996
262,113.42276422764228,-3.4805209168716864,-3.4805209168716864,76.23052091687168,19317.538899249073
263,113.36585365853658,-3.484237506364104,-3.485166653737208,76.23516665373721,19317.538901472803
264,113.3089430894309,-3.511415067027403,-3.525119990780691,76.2751199907807,19317.53890367766
265,113.2520325203252,-3.5137379354601634,-3.5023558801396364,76.25235588013963,19317.538905900812
266,113.1951219512195,-3.50212359329636,-3.501891306453084,76.25189130645309,19317.538908113078
267,113.13821138211382,-3.5207065407584457,-3.5283720065865554,76.27837200658655,19317.538910333762
268,113.08130081300813,-3.5423092171831194,-3.5423092171831194,76.29230921718312,19317.538912536424
269,113.02439024390245,-3.5478841014217446,-3.545096659302432,76.29509665930243,19317.53891476522
270,112.96747967479675,-3.5497423961679537,-3.548813248794849,76.29881324879484,19317.538916975267
271,112.91056910569105,-3.548348675108297,-3.548348675108297,76.2983486751083,19317.538919195777
272,112.85365853658537,-3.55345898566037,-3.5585692962124438,76.30856929621244,19317.53892139656
273,112.79674796747967,-3.547884101421745,-3.5371989066310463,76.28719890663105,19317.53892363867
274,112.73983739837398,-3.509092198594642,-3.5004975853934277,76.25049758539343,19317.538925849385
275,112.6829268292683,-3.498639290647219,-3.4967809959010108,76.246780995901,19317.538928068345
276,112.6260162601626,-3.497710143274115,-3.4967809959010108,76.246780995901,19317.53893026881
277,112.5691056910569,-3.473552311573405,-3.4679774273347794,76.21797742733477,19317.53893249515
278,112.51219512195122,-3.4721585905137484,-3.476339753692717,76.22633975369271,19317.538934709468
279,112.45528455284553,-3.473552311573404,-3.470764869454092,76.22076486945409,19317.538936930487
280,112.39837398373983,-3.4726231642003,-3.4744814589465087,76.22448145894651,19317.538939154434
281,112.34146341463415,-3.468674287864607,-3.4628671167827054,76.2128671167827,19317.538941356863
282,112.28455284552845,-3.4526464956785587,-3.446607037753381,76.19660703775338,19317.538943583313
283,112.22764227642277,-3.4263980823883635,-3.421520058679566,76.17152005867956,19317.538945805474
284,112.17073170731707,-3.441496727201308,-3.441496727201308,76.19149672720131,19317.538948029378
285,112.11382113821138,-3.401078816471273,-3.3806375742629795,76.13063757426298,19317.53895023176
286,112.0569105691057,-3.3869093190314334,-3.393181063799887,76.14318106379989,19317.53895245852
287,112.0,-3.381334434792808,-3.3694878057857283,76.11948780578572,19317.538954666077
288,111.9430894308943,-3.3739012558079735,-3.3783147058302188,76.12831470583022,19317.538956888853
289,111.88617886178862,-3.376920984770562,-3.375527263710906,76.12552726371091,19317.538959092326
290,111.82926829268293,-3.372275247905041,-3.372275247905041,76.12227524790504,19317.538961316135
291,111.77235772357723,-3.354156874129508,-3.350440284637091,76.10044028463709,19317.53896352854
292,111.71544715447155,-3.34579454777157,-3.3411488109060485,76.09114881090605,19317.53896575361
293,111.65853658536585,-3.340684237219496,-3.340219663532944,76.09021966353295,19317.538967956145
294,111.60162601626017,-3.334412492451043,-3.3332510582346626,76.08325105823467,19317.538970180416
295,111.54471544715447,-3.3320896240182822,-3.330928189801902,76.0809281898019,19317.538972392373
296,111.48780487804878,-3.3392905161598403,-3.3392905161598403,76.08929051615983,19317.53897461391
297,111.4308943089431,-3.335806213510699,-3.332321910861558,76.08232191086155,19317.53897683036
298,111.3739837398374,-3.3420779582791527,-3.3369676477270795,76.08696764772708,19317.538979053796
