----isotherm parameters----
start time: ,2022-11-30 16:39:33.417991+00:00
end time: ,2022-11-30 16:41:09.219248+00:00
number of smooting values: ,1
total sample steps: ,1000
stepper delay: ,0.001
area_change_expected: ,7e+17
molecules deposited: ,7013384244000000.0
plate perimeter: ,25.08036
plate width: ,12.54
isotherm type: ,Compression
----isotherm data----
area_per_molecule (Ang^2/molecule),surface pressure (mN/m)
224.96984980536595,0.04626285331018892
224.8700406439616,0.04626285331018892
224.77023148255728,0.048543777915649435
224.67042232115296,0.048543777915649435
224.5706131597486,0.031436843374695655
224.47080399834428,0.031436843374695655
224.37099483693996,0.039420079493807415
224.2711856755356,0.039420079493807415
224.17137651413128,0.03257730567742591
224.07156735272696,0.019461989196028016
223.9717581913226,0.019461989196028016
223.87194902991828,0.03257730567742591
223.77213986851396,0.06279955669977758
223.6723307071096,0.07933626008936623
223.57252154570529,0.07933626008936623
223.47271238430096,0.03200707452606078
223.3729032228966,0.03200707452606078
223.2730940614923,0.0434116975533633
223.17328490008796,0.06451025015387296
223.0734757386836,0.07648510433254059
222.9736665772793,0.09302180772212924
222.87385741587497,0.11754174723082964
222.7740482544706,0.11754174723082964
222.6742390930663,0.07534464202981034
222.57442993166197,0.07534464202981034
222.47462077025762,0.08560880275438261
222.3748116088533,0.09302180772212924
222.27500244744897,0.09302180772212924
222.17519328604462,0.08218741584619184
222.0753841246403,0.07477441087844522
221.97557496323597,0.07420417972708009
221.87576580183162,0.06451025015387296
221.7759566404273,0.053675858277935556
221.67614747902297,0.053675858277935556
221.57633831761862,0.07363394857571497
221.4765291562143,0.07363394857571497
221.37671999480997,0.056527014034761194
221.27691083340562,0.0610888632456822
221.1771016720013,0.0610888632456822
221.07729251059698,0.06508048130523808
220.97748334919262,0.07078279281888933
220.8776741877883,0.07078279281888933
220.77786502638398,0.0610888632456822
220.67805586497963,0.0610888632456822
220.5782467035753,0.07306371742434983
220.47843754217098,0.07306371742434983
220.37862838076663,0.07078279281888933
220.2788192193623,0.07078279281888933
220.17901005795798,0.07078279281888933
220.07920089655363,0.07819579778663596
219.9793917351493,0.07819579778663596
219.87958257374498,0.08446834045165236
219.77977341234066,0.08446834045165236
219.6799642509363,0.08446834045165236
219.58015508953198,0.08218741584619184
219.48034592812766,0.07648510433254059
219.3805367667233,0.07420417972708009
219.280727605319,0.06964233051615908
219.18091844391466,0.06051863209431707
219.0811092825103,0.04455215985609355
218.981300121106,0.04455215985609355
218.88149095970167,0.04398192870472842
218.7816817982973,0.06736140591069859
218.681872636893,0.06736140591069859
218.58206347548867,0.07192325512161958
218.48225431408432,0.07192325512161958
218.38244515268,0.10328596844670151
218.28263599127567,0.10328596844670151
218.18282682987132,0.06907209936479396
218.083017668467,0.053675858277935556
217.98320850706267,0.053675858277935556
217.88339934565832,0.053675858277935556
217.783590184254,0.059948400942951945
217.68378102284967,0.059948400942951945
217.58397186144532,0.06736140591069859
217.484162700041,0.09188134541939898
217.38435353863667,0.09188134541939898
217.28454437723232,0.08960042081393849
217.184735215828,0.08960042081393849
217.08492605442368,0.07705533548390572
216.98511689301932,0.07705533548390572
216.885307731615,0.07705533548390572
216.78549857021068,0.0901706519653036
216.68568940880633,0.0901706519653036
216.585880247402,0.07135302397025446
216.48607108599768,0.07135302397025446
216.38626192459333,0.09131111426803387
216.286452763189,0.0987241192357805
216.18664360178468,0.08047672239209647
216.08683444038033,0.07363394857571497
215.987025278976,0.0656507124566032
215.88721611757168,0.05766747633749144
215.78740695616733,0.05766747633749144
215.687597794763,0.06622094360796833
215.58778863335868,0.08389810930028722
215.48797947195433,0.08389810930028722
215.38817031055,0.08960042081393849
215.2883611491457,0.08960042081393849
215.18855198774133,0.08960042081393849
215.088742826337,0.07135302397025446
214.9889336649327,0.07135302397025446
214.88912450352834,0.08047672239209647
214.789315342124,0.08047672239209647
214.6895061807197,0.10499666190079689
214.58969701931534,0.12495475219857628
214.48988785791101,0.12495475219857628
214.3900786965067,0.10271573729533638
214.29026953510234,0.09416227002485948
214.19046037369802,0.09188134541939898
214.0906512122937,0.08960042081393849
213.99084205088934,0.09131111426803387
213.89103288948502,0.09131111426803387
213.7912237280807,0.09473250117622461
213.69141456667634,0.09758365693305024
213.59160540527202,0.09644319463031999
213.4917962438677,0.09245157657076411
213.39198708246334,0.09245157657076411
213.29217792105902,0.09416227002485948
213.1923687596547,0.10955851111171788
213.09255959825035,0.13008683256086243
212.99275043684602,0.13008683256086243
212.8929412754417,0.12894637025813216
212.79313211403735,0.12210359644175066
212.69332295263303,0.12837613910676704
212.5935137912287,0.12837613910676704
212.49370462982435,0.14833422940454644
212.39389546842003,0.173424400064612
212.2940863070157,0.16829231970232583
212.19427714561135,0.16829231970232583
212.09446798420703,0.16829231970232583
211.9946588228027,0.1631602393400397
211.89484966139835,0.1631602393400397
211.79504049999403,0.16430070164276997
211.6952313385897,0.16430070164276997
211.59542217718536,0.16430070164276997
211.49561301578103,0.15004492285864182
211.3958038543767,0.1454830736477208
211.29599469297236,0.12381428989584603
211.19618553156803,0.12381428989584603
211.0963763701637,0.12438452104721116
210.99656720875936,0.14662353595045108
210.89675804735504,0.15004492285864182
210.7969488859507,0.15004492285864182
210.69713972454636,0.15346630976683256
210.59733056314204,0.15004492285864182
210.4975214017377,0.14491284249635566
210.39771224033336,0.14491284249635566
210.29790307892904,0.14833422940454644
210.19809391752472,0.15118538516137206
210.09828475612036,0.15118538516137206
209.99847559471604,0.15118538516137206
209.89866643331172,0.1432021490422603
209.79885727190737,0.1432021490422603
209.69904811050304,0.18254809848645398
209.59923894909872,0.18254809848645398
209.49942978769437,0.1802671738809935
209.39962062629004,0.14662353595045108
209.29981146488572,0.14206168673953007
209.20000230348137,0.14206168673953007
209.10019314207705,0.13749983752860906
209.00038398067272,0.12666544565267165
208.90057481926837,0.12666544565267165
208.80076565786405,0.12666544565267165
208.70095649645972,0.11526082262536916
208.60114733505537,0.10157527499260612
208.50133817365105,0.08674926505711286
208.40152901224673,0.08674926505711286
208.30171985084237,0.10100504384124101
208.20191068943805,0.10613712420352713
208.10210152803373,0.11469059147400402
208.00229236662938,0.11754174723082964
207.90248320522505,0.11811197838219477
207.80267404382073,0.13692960637724394
207.70286488241638,0.14149145558816492
207.60305572101205,0.14149145558816492
207.50324655960773,0.15232584746410233
207.40343739820338,0.1631602393400397
207.30362823679906,0.20478711338969388
207.20381907539473,0.2293070528983943
207.10400991399038,0.23158797750385482
207.00420075258606,0.21733219871972667
206.90439159118174,0.21733219871972667
206.80458242977738,0.22987728404975943
206.70477326837306,0.23272843980658503
206.60496410696874,0.24527352513661782
206.50515494556439,0.24527352513661782
206.40534578416006,0.2384307513202363
206.30553662275574,0.23443913326068044
206.2057274613514,0.2224642790820128
206.10591829994706,0.21676196756836155
206.00610913854274,0.19452295266512165
205.9062999771384,0.19452295266512165
205.80649081573407,0.25040560549890395
205.70668165432974,0.25040560549890395
205.6068724929254,0.24356283168252243
205.50706333152107,0.22531543483883842
205.40725417011674,0.2247452036874733
205.3074450087124,0.22417497253610816
205.20763584730807,0.2247452036874733
205.10782668590375,0.2201833544765523
205.0080175244994,0.2201833544765523
204.90820836309507,0.2201833544765523
204.80839920169075,0.2201833544765523
204.7085900402864,0.22075358562791741
204.60878087888207,0.22075358562791741
204.50897171747775,0.19737410842194725
204.4091625560734,0.18368856078918425
204.30935339466907,0.18368856078918425
204.20954423326475,0.18368856078918425
204.1097350718604,0.14662353595045108
204.00992591045608,0.1186822095335599
203.91011674905175,0.06850186821342882
203.8103075876474,0.06451025015387296
203.71049842624308,0.058237707488856566
203.61068926483875,0.05880793864022169
203.5108801034344,0.050824702521109925
203.41107094203008,0.04512239100745867
203.31126178062576,0.042841466401998166
203.2114526192214,0.04398192870472842
203.11164345781708,0.04398192870472842
203.01183429641276,0.03713915488834692
202.9120251350084,0.03371776798015615
202.81221597360408,0.031436843374695655
202.71240681219976,0.019461989196028016
202.6125976507954,0.014900139985107008
202.51278848939108,0.019461989196028016
202.41297932798676,0.04455215985609355
202.3131701665824,0.04455215985609355
202.2133610051781,0.042841466401998166
202.11355184377376,0.042841466401998166
202.0137426823694,0.058237707488856566
201.9139335209651,0.05880793864022169
201.81412435956076,0.05253539597520531
201.7143151981564,0.05538655173203094
201.6145060367521,0.05538655173203094
201.51469687534777,0.09473250117622461
201.41488771394341,0.09473250117622461
201.3150785525391,0.09701342578168512
201.21526939113477,0.0987241192357805
201.11546022973042,0.11069897341444813
201.0156510683261,0.11069897341444813
200.91584190692177,0.11069897341444813
200.81603274551742,0.12666544565267165
200.7162235841131,0.13122729486359266
200.61641442270877,0.16829231970232583
200.51660526130442,0.16829231970232583
200.4167960999001,0.15973885243184896
200.31698693849577,0.15973885243184896
200.21717777709142,0.17570532467007247
200.1173686156871,0.17570532467007247
200.01755945428278,0.16430070164276997
199.91775029287842,0.16430070164276997
199.8179411314741,0.16430070164276997
199.71813197006978,0.19680387727058213
199.61832280866543,0.2224642790820128
199.5185136472611,0.28176831882398584
199.41870448585678,0.28176831882398584
199.31889532445243,0.291462248397193
199.2190861630481,0.3313784289927518
199.11927700164378,0.37243507189104086
199.01946784023943,0.3764266899505968
198.9196586788351,0.4015168606106623
198.81984951743078,0.4351604985412047
198.72004035602643,0.463672056109461
198.6202311946221,0.4716552922285727
198.52042203321778,0.48705153331543116
198.42061287181343,0.5412234926951182
198.3208037104091,0.5788587486852165
198.22099454900479,0.6073703062534728
198.12118538760043,0.6370223261244592
198.0213762261961,0.7191356119210374
197.9215670647918,0.759051792516596
197.82175790338744,0.7966870485066944
197.7219487419831,0.8405948471618091
197.6221395805788,0.8639743243677793
197.52233041917444,0.917005821444736
197.42252125777011,0.9415257609534364
197.3227120963658,0.9700373185216926
197.22290293496144,0.9877144842140115
197.12309377355712,1.0156558106309026
197.0232846121528,1.0595636092860174
196.92347545074844,1.102901176789767
196.82366628934412,1.116016493271165
196.7238571279398,1.1627754476831051
196.62404796653544,1.1821633068295194
196.52423880513112,1.2374757285119367
196.4244296437268,1.2654170549288277
196.32462048232244,1.2865156075293374
196.22481132091812,1.303052310918926
196.1250021595138,1.3138867027948633
196.02519299810945,1.3167378585516891
195.92538383670512,1.344108953817215
195.8255746753008,1.3589349637527084
195.72576551389645,1.3600754260554389
195.62595635249212,1.36577773756909
195.5261471910878,1.371480049082741
195.42633802968345,1.4125366919810305
195.32652886827913,1.4125366919810305
195.2267197068748,1.4142473854351256
195.12691054547045,1.4193794657974117
195.02710138406613,1.4684193448148126
194.9272922226618,1.4684193448148126
194.82748306125745,1.4684193448148126
194.72767389985313,1.4769728120852894
194.6278647384488,1.4997820581398946
194.52805557704446,1.5077652942590065
194.42824641564013,1.510616450015832
194.3284372542358,1.5203103795890391
194.22862809283146,1.5300043091622462
194.12881893142713,1.5773334947255517
194.0290097700228,1.5824655750878378
193.92920060861846,1.5927297358124102
193.82939144721414,1.6166794441697454
193.7295822858098,1.6172496753211105
193.62977312440546,1.6360673033161597
193.52996396300114,1.6816857954253697
193.4301548015968,1.7295852121400401
193.33034564019246,1.7404196040159776
193.23053647878814,1.7404196040159776
193.13072731738382,1.7404196040159776
193.03091815597946,1.7586670008596617
192.93110899457514,1.7957320256983946
192.83129983317082,1.8481932916239865
192.73149067176647,1.860168145802654
192.63168151036214,1.8949522460359267
192.53187234895782,1.9046461756091337
192.43206318755347,1.9131996428796108
192.33225402614914,1.9451325873560577
192.23244486474482,1.9719334514702187
192.13263570334047,1.9941724663734586
192.03282654193615,2.0255351796985406
191.93301738053182,2.0261054108499055
191.83320821912747,2.0357993404231127
191.73339905772315,2.0580383553263526
191.63358989631882,2.095673611316451
191.53378073491447,2.132168405003819
191.43397157351015,2.163531118328901
191.33416241210583,2.194893831653983
191.23435325070147,2.208579379286746
191.13454408929715,2.2114305350435712
191.03473492789283,2.270164343634179
190.93492576648848,2.273015499391005
190.83511660508415,2.280998735510117
190.73530744367983,2.317493529197485
190.6354982822755,2.3471455490684714
190.53568912087115,2.371095257425807
190.43587995946683,2.3882021919667604
190.3360707980625,2.399606814994063
190.23626163665816,2.4469360005573684
190.13645247525383,2.448646694011464
190.0366433138495,2.458910854736036
189.93683415244516,2.470315477763339
189.83702499104083,2.491414030363848
189.7372158296365,2.494835417272039
189.63740666823216,2.498827035331595
189.53759750682784,2.5393134470785186
189.4377883454235,2.5427348339867097
